quantity,copula,K,kappa,estimate,SE,band_low,band_high,critical_value
Delta_RMST_vs_independence,clayton,20,0.8695652173913043,23.2196,0.5145925342086227,21.853725778837543,24.585474221162457,2.6542830110487268
Delta_RMST_vs_independence,clayton,21,0.9130434782608695,26.0626,0.4998750556511628,24.73579013213808,27.389409867861918,2.6542830110487268
Delta_RMST_vs_independence,clayton,22,0.9565217391304348,27.2948,0.47770612223399844,26.02683275548033,28.562767244519666,2.6542830110487268
Delta_RMST_vs_independence,clayton,23,1.0,24.875,0.42179760270007305,23.755429789052116,25.994570210947884,2.6542830110487268
Delta_RMST_vs_independence,gumbel,2,0.08695652173913043,-6.4592,0.26948029797779854,-7.173291623152904,-5.745108376847096,2.6498843459484953
Delta_RMST_vs_independence,gumbel,3,0.13043478260869565,-7.852,0.3374563594880231,-8.74622032444808,-6.95777967555192,2.6498843459484953
Delta_RMST_vs_independence,gumbel,4,0.17391304347826086,-12.089,0.41588027974576414,-13.191034643086981,-10.98696535691302,2.6498843459484953
Delta_RMST_vs_independence,gumbel,5,0.21739130434782608,-9.8694,0.46601826502044824,-11.104294505403765,-8.634505494596237,2.6498843459484953
Delta_RMST_vs_independence,gumbel,6,0.2608695652173913,-8.4566,0.5016859984653853,-9.786009873914965,-7.1271901260850345,2.6498843459484953
Delta_RMST_vs_independence,gumbel,7,0.30434782608695654,-6.4566,0.5030704913546945,-7.789678619949423,-5.123521380050577,2.6498843459484953
Delta_RMST_vs_independence,gumbel,8,0.34782608695652173,-5.374,0.520869931842086,-6.754245078663603,-3.9937549213363965,2.6498843459484953
Delta_RMST_vs_independence,gumbel,9,0.391304347826087,-4.1748,0.5187219134340643,-5.549353078309378,-2.800246921690623,2.6498843459484953
Delta_RMST_vs_independence,gumbel,10,0.43478260869565216,-3.4918,0.5192808845696291,-4.867834287171347,-2.1157657128286527,2.6498843459484953
Delta_RMST_vs_independence,gumbel,11,0.4782608695652174,-2.773,0.5220906529808642,-4.1564798485000205,-1.38952015149998,2.6498843459484953
Delta_RMST_vs_independence,gumbel,12,0.5217391304347826,-1.8384,0.5267597101586738,-3.2342523100258367,-0.4425476899741636,2.6498843459484953
Delta_RMST_vs_independence,gumbel,13,0.5652173913043478,-0.7996,0.5404449871400648,-2.2317167112687937,0.6325167112687936,2.6498843459484953
Delta_RMST_vs_independence,gumbel,14,0.6086956521739131,0.5682,0.5553593022025543,-0.9034379212834283,2.0398379212834286,2.6498843459484953
Delta_RMST_vs_independence,gumbel,15,0.6521739130434783,2.7828,0.5754565447355486,1.2579067103316597,4.30769328966834,2.6498843459484953
Delta_RMST_vs_independence,gumbel,16,0.6956521739130435,5.4928,0.5932882501967859,3.9206547531683626,7.064945246831638,2.6498843459484953
Delta_RMST_vs_independence,gumbel,17,0.7391304347826086,8.8632,0.6105608684372215,7.245284312479489,10.481115687520512,2.6498843459484953
Delta_RMST_vs_independence,gumbel,18,0.782608695652174,12.7198,0.6128981207454317,11.09569086417543,14.34390913582457,2.6498843459484953
Delta_RMST_vs_independence,gumbel,19,0.8260869565217391,16.9236,0.6186043702410897,15.28436996296281,18.56283003703719,2.6498843459484953
Delta_RMST_vs_independence,gumbel,20,0.8695652173913043,20.2984,0.6044291674064735,18.696732611054905,21.900067388945097,2.6498843459484953
Delta_RMST_vs_independence,gumbel,21,0.9130434782608695,23.3516,0.5940536806073079,21.777426451105608,24.925773548894394,2.6498843459484953
Delta_RMST_vs_independence,gumbel,22,0.9565217391304348,25.3706,0.5721789657806169,23.854391915496944,26.886808084503055,2.6498843459484953
Delta_RMST_vs_independence,gumbel,23,1.0,24.7814,0.5338161057283186,23.366849057815344,26.19595094218466,2.6498843459484953
